"From","To","Alt Text","Real Dimensions (WxH)","Dimensions in Attributes (WxH)","Display Dimensions (WxH)","Potential Savings","Path Type","Link Path","Link Position","Link Origin","Size","Transferred"
"https://www.txsparks.com/","https://www.txsparks.com/wp-content/uploads/2024/08/The-Bays-Logo-1.webp","The Bays logo","","69x76","","","Absolute","//body/div[@id='page-container']/div/div/article/div/div/div/div[2]/div/div[2]/div/div/div/p[2]/a/img","Content","HTML","2938","2938"
"https://www.txsparks.com/","https://www.txsparks.com/wp-content/uploads/2026/02/Shepherds-Place-logo.png","Shepherd's Place logo","","135x37","","","Absolute","//body/div[@id='page-container']/div/div/article/div/div/div/div[2]/div/div[2]/div/div/div/p[3]/a/img","Content","HTML","3153","3153"
"https://www.txsparks.com/","https://www.txsparks.com/wp-content/uploads/2024/08/design-__permitting_f.webp","Design and Permitting","","","","","Absolute","//body/div[@id='page-container']/div/div/article/div/div/div/div[4]/div[2]/div/div/div/div/div[1]/div/div[@class='psacp-post-img-bg']/a/img","Content","HTML","54718","54718"
"https://www.txsparks.com/","https://www.txsparks.com/wp-content/uploads/2024/08/ground_cons_cover_img_b.webp","Ground Up Construction","","","","","Absolute","//body/div[@id='page-container']/div/div/article/div/div/div/div[4]/div[2]/div/div/div/div/div[2]/div/div[@class='psacp-post-img-bg']/a/img","Content","HTML","66158","66158"
"https://www.txsparks.com/","https://www.txsparks.com/wp-content/uploads/2024/08/interior_build_out_f.webp","Interior Build Out","","","","","Absolute","//body/div[@id='page-container']/div/div/article/div/div/div/div[4]/div[2]/div/div/div/div/div[3]/div/div[@class='psacp-post-img-bg']/a/img","Content","HTML","52776","52776"
"https://www.txsparks.com/","https://www.txsparks.com/wp-content/uploads/2024/08/land-feasibility_f.webp","Land Feasibility","","","","","Absolute","//body/div[@id='page-container']/div/div/article/div/div/div/div[4]/div[2]/div/div/div/div/div[4]/div/div[@class='psacp-post-img-bg']/a/img","Content","HTML","66628","66628"
"https://www.txsparks.com/","https://www.txsparks.com/wp-content/uploads/2024/08/land_entitlement_fn.webp","Land Entitlement","","","","","Absolute","//body/div[@id='page-container']/div/div/article/div/div/div/div[4]/div[2]/div/div/div/div/div[5]/div/div[@class='psacp-post-img-bg']/a/img","Content","HTML","56220","56220"
"https://www.txsparks.com/","https://www.txsparks.com/wp-content/uploads/2024/08/mud__pid_services_f.webp","MUD & PID Services","","","","","Absolute","//body/div[@id='page-container']/div/div/article/div/div/div/div[4]/div[2]/div/div/div/div/div[6]/div/div[@class='psacp-post-img-bg']/a/img","Content","HTML","49726","49726"
"https://www.txsparks.com/","https://www.txsparks.com/wp-content/uploads/2024/08/land_development_f.webp","Land Development","","","","","Absolute","//body/div[@id='page-container']/div/div/article/div/div/div/div[4]/div[2]/div/div/div/div/div[7]/div/div[@class='psacp-post-img-bg']/a/img","Content","HTML","71058","71058"
"https://www.txsparks.com/","https://www.txsparks.com/wp-content/uploads/2024/08/construction_management_f.webp","Construction Management","","","","","Absolute","//body/div[@id='page-container']/div/div/article/div/div/div/div[4]/div[2]/div/div/div/div/div[8]/div/div[@class='psacp-post-img-bg']/a/img","Content","HTML","26206","26206"
"https://www.txsparks.com/","https://www.txsparks.com/wp-content/uploads/2025/08/our-story-new-main-img-1.webp","","","622x748","","","Absolute","//body/div[@id='page-container']/div/div/article/div/div/div/div[5]/div[1]/div[2]/div/div/img","Content","HTML","66196","66196"
"https://www.txsparks.com/","https://www.txsparks.com/wp-content/uploads/2024/11/home-our-story-new-img-mobile.png","","","","","","Absolute","//body/div[@id='page-container']/div/div/article/div/div/div/div[5]/div[2]/div[1]/div/div/p/img","Content","HTML","51107","51107"
"https://www.txsparks.com/","https://www.txsparks.com/wp-content/uploads/2024/10/engineering-in-house.svg","","","60x60","","","Absolute","//body/div[@id='page-container']/div/div/article/div/div/div/div[6]/div[2]/div[1]/div/div/div[@class='et_pb_main_blurb_image']/span/img","Content","HTML","1119","1119"
"https://www.txsparks.com/","https://www.txsparks.com/wp-content/uploads/2024/09/traperency.svg","","","60x60","","","Absolute","//body/div[@id='page-container']/div/div/article/div/div/div/div[6]/div[2]/div[2]/div/div/div[@class='et_pb_main_blurb_image']/span/img","Content","HTML","923","923"
"https://www.txsparks.com/","https://www.txsparks.com/wp-content/uploads/2024/09/hundredpercent.svg","","","60x60","","","Absolute","//body/div[@id='page-container']/div/div/article/div/div/div/div[6]/div[2]/div[3]/div/div/div[@class='et_pb_main_blurb_image']/span/img","Content","HTML","581","581"
"https://www.txsparks.com/","https://www.txsparks.com/wp-content/uploads/2024/09/bondable.svg","","","60x60","","","Absolute","//body/div[@id='page-container']/div/div/article/div/div/div/div[6]/div[3]/div[1]/div/div/div[@class='et_pb_main_blurb_image']/span/img","Content","HTML","394","394"
"https://www.txsparks.com/","https://www.txsparks.com/wp-content/uploads/2024/09/centralised.svg","","","60x60","","","Absolute","//body/div[@id='page-container']/div/div/article/div/div/div/div[6]/div[3]/div[2]/div/div/div[@class='et_pb_main_blurb_image']/span/img","Content","HTML","444","444"
"https://www.txsparks.com/","https://www.txsparks.com/wp-content/uploads/2024/10/new-double_arrow.svg","","","60x60","","","Absolute","//body/div[@id='page-container']/div/div/article/div/div/div/div[6]/div[3]/div[3]/div/div/div[@class='et_pb_main_blurb_image']/span/img","Content","HTML","217","217"
"https://www.txsparks.com/","https://www.txsparks.com/wp-content/uploads/2026/04/ways_to_make_a-commercial_f.webp","9 Ways to make a commercial construction project bankable in Texas","","","","","Absolute","//body/div[@id='page-container']/div/div/article/div/div/div/div[7]/div[2]/div/div/div/div/div[1]/div/div[@class='psacp-post-img-bg']/a/img","Content","HTML","45480","45480"
"https://www.txsparks.com/","https://www.txsparks.com/wp-content/uploads/2026/04/north-texas_n_projects-f.webp","5 Strategies to prevent construction delays in north texas","","","","","Absolute","//body/div[@id='page-container']/div/div/article/div/div/div/div[7]/div[2]/div/div/div/div/div[2]/div/div[@class='psacp-post-img-bg']/a/img","Content","HTML","75730","75730"
"https://www.txsparks.com/","https://www.txsparks.com/wp-content/uploads/2026/03/steps_6_fn.webp","6 Steps to select the right general contractor for your commercial project","","","","","Absolute","//body/div[@id='page-container']/div/div/article/div/div/div/div[7]/div[2]/div/div/div/div/div[3]/div/div[@class='psacp-post-img-bg']/a/img","Content","HTML","64090","64090"
"https://www.txsparks.com/","https://www.txsparks.com/wp-content/uploads/2026/03/moresqft-fn.webp","Starting a commercial build in DFW: 8 things you should know","","","","","Absolute","//body/div[@id='page-container']/div/div/article/div/div/div/div[7]/div[2]/div/div/div/div/div[4]/div/div[@class='psacp-post-img-bg']/a/img","Content","HTML","63136","63136"
"https://www.txsparks.com/","https://www.txsparks.com/wp-content/uploads/2026/03/What-Is-Land-Entitlement-and-Why-It-Matters-for-Your-Construction-Project-f1.webp","What Is Land Entitlement and Why It Matters for Your Construction Project","","","","","Absolute","//body/div[@id='page-container']/div/div/article/div/div/div/div[7]/div[2]/div/div/div/div/div[5]/div/div[@class='psacp-post-img-bg']/a/img","Content","HTML","25804","25804"
"https://www.txsparks.com/","https://www.txsparks.com/wp-content/uploads/2025/07/biophilic-design-f.jpg","Top Trends in Commercial Design: The Rise of Coworking Spaces","","","","","Absolute","//body/div[@id='page-container']/div/div/article/div/div/div/div[7]/div[2]/div/div/div/div/div[6]/div/div[@class='psacp-post-img-bg']/a/img","Content","HTML","77277","77277"
"https://www.txsparks.com/","https://www.txsparks.com/wp-content/uploads/2026/01/Engineered-Land.webp","Buying Engineered Land: A Due Diligence Checklist to Protect Your Investment","","","","","Absolute","//body/div[@id='page-container']/div/div/article/div/div/div/div[7]/div[2]/div/div/div/div/div[7]/div/div[@class='psacp-post-img-bg']/a/img","Content","HTML","22946","22946"
"https://www.txsparks.com/","https://www.txsparks.com/wp-content/uploads/2025/12/moresqft-f.webp","Why Underground Detention Isn’t Always the “More SQFT” Solution Everyone Thinks It Is","","","","","Absolute","//body/div[@id='page-container']/div/div/article/div/div/div/div[7]/div[2]/div/div/div/div/div[8]/div/div[@class='psacp-post-img-bg']/a/img","Content","HTML","14040","14040"
"https://www.txsparks.com/","https://www.txsparks.com/wp-content/uploads/2025/12/architect-f.webp","Optimizing Civil Engineering to Save an Estimated $3M in Earthwork Costs","","","","","Absolute","//body/div[@id='page-container']/div/div/article/div/div/div/div[7]/div[2]/div/div/div/div/div[9]/div/div[@class='psacp-post-img-bg']/a/img","Content","HTML","13756","13756"
"https://www.txsparks.com/","https://www.txsparks.com/wp-content/uploads/2025/08/contractor-4.webp","How to Choose the Right General Contractor for Your Texas Project","","","","","Absolute","//body/div[@id='page-container']/div/div/article/div/div/div/div[7]/div[2]/div/div/div/div/div[10]/div/div[@class='psacp-post-img-bg']/a/img","Content","HTML","12774","12774"
"https://www.txsparks.com/","https://www.txsparks.com/wp-content/uploads/2025/07/costly-delays-n-f.webp","Avoiding Costly Delays: A Must-Know Interior Build-Out Inspection Checklist for Business Owners","","","","","Absolute","//body/div[@id='page-container']/div/div/article/div/div/div/div[7]/div[2]/div/div/div/div/div[11]/div/div[@class='psacp-post-img-bg']/a/img","Content","HTML","82196","82196"
"https://www.txsparks.com/","https://www.txsparks.com/wp-content/uploads/2025/03/mechanics-liens-f-1.webp","How to Avoid Mechanic’s Liens in Construction Projects","","","","","Absolute","//body/div[@id='page-container']/div/div/article/div/div/div/div[7]/div[2]/div/div/div/div/div[12]/div/div[@class='psacp-post-img-bg']/a/img","Content","HTML","34804","34804"
"https://www.txsparks.com/","https://www.txsparks.com/wp-content/uploads/2025/07/lien-waivers-f.webp","Why Lien Waivers Are Essential for Real Estate Developers and Property Owners","","","","","Absolute","//body/div[@id='page-container']/div/div/article/div/div/div/div[7]/div[2]/div/div/div/div/div[13]/div/div[@class='psacp-post-img-bg']/a/img","Content","HTML","49038","49038"
"https://www.txsparks.com/","https://www.txsparks.com/wp-content/uploads/2025/01/comprehensive-feasibility-study-minnew.jpg","Comprehensive Feasibility Study by TX Sparks (TX Sparks Constructions)","","","","","Absolute","//body/div[@id='page-container']/div/div/article/div/div/div/div[7]/div[2]/div/div/div/div/div[14]/div/div[@class='psacp-post-img-bg']/a/img","Content","HTML","56206","56206"
"https://www.txsparks.com/","https://www.txsparks.com/wp-content/uploads/2024/11/financial-proforma-s.webp","The Importance of a Financial Proforma for Real Estate Developers and Investors","","","","","Absolute","//body/div[@id='page-container']/div/div/article/div/div/div/div[7]/div[2]/div/div/div/div/div[15]/div/div[@class='psacp-post-img-bg']/a/img","Content","HTML","17464","17464"
"https://www.txsparks.com/","https://www.txsparks.com/wp-content/uploads/2025/07/homeowners-f.jpg","Why is Austin the next perfect destination for Homeowners?","","","","","Absolute","//body/div[@id='page-container']/div/div/article/div/div/div/div[7]/div[2]/div/div/div/div/div[16]/div/div[@class='psacp-post-img-bg']/a/img","Content","HTML","22976","22976"
"https://www.txsparks.com/","https://www.txsparks.com/wp-content/uploads/2024/11/nov-7s.webp","5 Tips to Choose your General Contractor","","","","","Absolute","//body/div[@id='page-container']/div/div/article/div/div/div/div[7]/div[2]/div/div/div/div/div[17]/div/div[@class='psacp-post-img-bg']/a/img","Content","HTML","19334","19334"
"https://www.txsparks.com/","https://www.txsparks.com/wp-content/uploads/2024/11/blog52s.webp","Managing Construction Projects using IT Software","","","","","Absolute","//body/div[@id='page-container']/div/div/article/div/div/div/div[7]/div[2]/div/div/div/div/div[18]/div/div[@class='psacp-post-img-bg']/a/img","Content","HTML","16436","16436"
"https://www.txsparks.com/","https://www.txsparks.com/wp-content/uploads/2025/07/phase-wise-f.jpg","Is Phase-wise Construction Right For Your Commercial Project?","","","","","Absolute","//body/div[@id='page-container']/div/div/article/div/div/div/div[7]/div[2]/div/div/div/div/div[19]/div/div[@class='psacp-post-img-bg']/a/img","Content","HTML","71150","71150"
"https://www.txsparks.com/","https://www.txsparks.com/wp-content/uploads/2024/11/blog50s.webp","How to Choose the Right Commercial Land for Your Business","","","","","Absolute","//body/div[@id='page-container']/div/div/article/div/div/div/div[7]/div[2]/div/div/div/div/div[20]/div/div[@class='psacp-post-img-bg']/a/img","Content","HTML","15296","15296"
"https://www.txsparks.com/","https://www.txsparks.com/wp-content/uploads/2025/07/residential-projects-f.jpg","The Importance of Design and Planning for Commercial and Residential Projects","","","","","Absolute","//body/div[@id='page-container']/div/div/article/div/div/div/div[7]/div[2]/div/div/div/div/div[21]/div/div[@class='psacp-post-img-bg']/a/img","Content","HTML","53461","53461"
"https://www.txsparks.com/","https://www.txsparks.com/wp-content/uploads/2025/07/step-by-step-f.jpg","A Step-by-Step Renovation Process to Help you Set up your Space Faster and More Efficiently","","","","","Absolute","//body/div[@id='page-container']/div/div/article/div/div/div/div[7]/div[2]/div/div/div/div/div[22]/div/div[@class='psacp-post-img-bg']/a/img","Content","HTML","97788","97788"
"https://www.txsparks.com/","https://www.txsparks.com/wp-content/uploads/2024/11/feb-6s.webp","5 Common Construction Mistakes to Avoid for Successful Projects","","","","","Absolute","//body/div[@id='page-container']/div/div/article/div/div/div/div[7]/div[2]/div/div/div/div/div[23]/div/div[@class='psacp-post-img-bg']/a/img","Content","HTML","46654","46654"
"https://www.txsparks.com/","https://www.txsparks.com/wp-content/uploads/2024/11/jan-30s.webp","How to Choose the Right Contractor for Your Home Remodel Project","","","","","Absolute","//body/div[@id='page-container']/div/div/article/div/div/div/div[7]/div[2]/div/div/div/div/div[24]/div/div[@class='psacp-post-img-bg']/a/img","Content","HTML","16750","16750"
"https://www.txsparks.com/","https://www.txsparks.com/wp-content/uploads/2025/07/build-process-f.jpg","Streamlining the Design and Build Process: Latest Trends in Construction Technology","","","","","Absolute","//body/div[@id='page-container']/div/div/article/div/div/div/div[7]/div[2]/div/div/div/div/div[25]/div/div[@class='psacp-post-img-bg']/a/img","Content","HTML","70501","70501"
"https://www.txsparks.com/","https://www.txsparks.com/wp-content/uploads/2024/11/feb-13s.webp","Choosing the Best Materials for Your Construction Project: Eco-Friendly, Durable, and Functional Options","","","","","Absolute","//body/div[@id='page-container']/div/div/article/div/div/div/div[7]/div[2]/div/div/div/div/div[26]/div/div[@class='psacp-post-img-bg']/a/img","Content","HTML","9320","9320"
"https://www.txsparks.com/","https://www.txsparks.com/wp-content/uploads/2024/11/feb-27s.webp","The Benefits of Working with a Design-Build Contractor: Streamlined Communication, Cost Savings, Faster Project Timelines, Flexibility, and Single Point of Accountability.","","","","","Absolute","//body/div[@id='page-container']/div/div/article/div/div/div/div[7]/div[2]/div/div/div/div/div[27]/div/div[@class='psacp-post-img-bg']/a/img","Content","HTML","27316","27316"
"https://www.txsparks.com/","https://www.txsparks.com/wp-content/uploads/2025/07/preconstruction-f.jpg","The Advantages of Preconstruction Services for a Successful Ground-Up Construction Project","","","","","Absolute","//body/div[@id='page-container']/div/div/article/div/div/div/div[7]/div[2]/div/div/div/div/div[28]/div/div[@class='psacp-post-img-bg']/a/img","Content","HTML","53764","53764"
"https://www.txsparks.com/","https://www.txsparks.com/wp-content/uploads/2024/11/mar-13s.webp","The Vital Role of General Contractors in Ground-Up Construction Projects","","","","","Absolute","//body/div[@id='page-container']/div/div/article/div/div/div/div[7]/div[2]/div/div/div/div/div[29]/div/div[@class='psacp-post-img-bg']/a/img","Content","HTML","15932","15932"
"https://www.txsparks.com/","https://www.txsparks.com/wp-content/uploads/2025/07/design-build-f.jpg","How Design-Build Services Can Benefit Ground-Up Construction Projects","","","","","Absolute","//body/div[@id='page-container']/div/div/article/div/div/div/div[7]/div[2]/div/div/div/div/div[30]/div/div[@class='psacp-post-img-bg']/a/img","Content","HTML","54319","54319"
"https://www.txsparks.com/","https://www.txsparks.com/wp-content/uploads/2025/07/building-codes-f.webp","Understanding Building Codes and Regulations: A Guide for Homeowners and Contractors","","","","","Absolute","//body/div[@id='page-container']/div/div/article/div/div/div/div[7]/div[2]/div/div/div/div/div[31]/div/div[@class='psacp-post-img-bg']/a/img","Content","HTML","39246","39246"
"https://www.txsparks.com/","https://www.txsparks.com/wp-content/uploads/2025/07/the-risk-f.jpg","Is a Low Bid Worth the Risk? The Pitfalls of Hiring Cheap Contractors in Commercial Real Estate Development","","","","","Absolute","//body/div[@id='page-container']/div/div/article/div/div/div/div[7]/div[2]/div/div/div/div/div[32]/div/div[@class='psacp-post-img-bg']/a/img","Content","HTML","42738","42738"
"https://www.txsparks.com/","https://www.txsparks.com/wp-content/uploads/2025/07/the-potential-f.jpg","Unlocking the Potential of Land: The Importance of Land Entitlement for Successful Development","","","","","Absolute","//body/div[@id='page-container']/div/div/article/div/div/div/div[7]/div[2]/div/div/div/div/div[33]/div/div[@class='psacp-post-img-bg']/a/img","Content","HTML","39456","39456"
"https://www.txsparks.com/","https://www.txsparks.com/wp-content/uploads/2025/07/streamlining-f.jpg","Navigating the Permitting Process: Tips for Streamlining Your Construction Project","","","","","Absolute","//body/div[@id='page-container']/div/div/article/div/div/div/div[7]/div[2]/div/div/div/div/div[34]/div/div[@class='psacp-post-img-bg']/a/img","Content","HTML","48589","48589"
"https://www.txsparks.com/","https://www.txsparks.com/wp-content/uploads/2025/07/look-for-f.jpg","The Dos and Don’ts of Hiring a General Contractor: What to Look for and What to Avoid","","","","","Absolute","//body/div[@id='page-container']/div/div/article/div/div/div/div[7]/div[2]/div/div/div/div/div[35]/div/div[@class='psacp-post-img-bg']/a/img","Content","HTML","26076","26076"
"https://www.txsparks.com/","https://www.txsparks.com/wp-content/uploads/2025/07/cost-control-f.webp","How to Keep Your Construction Project on Budget: Tips for Cost Control and Avoiding Overruns","","","","","Absolute","//body/div[@id='page-container']/div/div/article/div/div/div/div[7]/div[2]/div/div/div/div/div[36]/div/div[@class='psacp-post-img-bg']/a/img","Content","HTML","34462","34462"
"https://www.txsparks.com/","https://www.txsparks.com/wp-content/uploads/2025/07/right-contractor-f.jpg","Tips for Finding the Right Contractor for Your TX Construction Project","","","","","Absolute","//body/div[@id='page-container']/div/div/article/div/div/div/div[7]/div[2]/div/div/div/div/div[37]/div/div[@class='psacp-post-img-bg']/a/img","Content","HTML","33853","33853"
"https://www.txsparks.com/","https://www.txsparks.com/wp-content/uploads/2025/07/long-term-f.jpg","Discover the advantages of custom home construction for personalized design, quality craftsmanship, and long-term cost savings","","","","","Absolute","//body/div[@id='page-container']/div/div/article/div/div/div/div[7]/div[2]/div/div/div/div/div[38]/div/div[@class='psacp-post-img-bg']/a/img","Content","HTML","58621","58621"
"https://www.txsparks.com/","https://www.txsparks.com/wp-content/uploads/2025/07/role-of-permits-f.jpg","The Role of Permits and Inspections in Construction Projects","","","","","Absolute","//body/div[@id='page-container']/div/div/article/div/div/div/div[7]/div[2]/div/div/div/div/div[39]/div/div[@class='psacp-post-img-bg']/a/img","Content","HTML","52171","52171"
"https://www.txsparks.com/","https://www.txsparks.com/wp-content/uploads/2025/07/impact-of-technology-f.jpg","The Impact of Technology on Construction: Trends and Innovations","","","","","Absolute","//body/div[@id='page-container']/div/div/article/div/div/div/div[7]/div[2]/div/div/div/div/div[40]/div/div[@class='psacp-post-img-bg']/a/img","Content","HTML","53409","53409"
"https://www.txsparks.com/","https://www.txsparks.com/wp-content/uploads/2024/09/sparks-footer-logo.svg","TX Sparks Construction and Realty","","","","","Absolute","//body/div[@id='page-container']/div/footer/div[2]/div/div/a/img","Footer","HTML","9135","9135"
"https://www.txsparks.com/","https://www.txsparks.com/wp-content/uploads/2024/09/sparks-facebook-img.svg","","","","","","Absolute","//body/div[@id='page-container']/div/footer/div[@class='container']/div/div[@class='footer-widget'][4]/div[@id='text-2']/div/div/ul/li[1]/a/img","Footer","HTML","508","508"
"https://www.txsparks.com/","https://www.txsparks.com/wp-content/uploads/2024/09/sparks-youtube-img.svg","","","","","","Absolute","//body/div[@id='page-container']/div/footer/div[@class='container']/div/div[@class='footer-widget'][4]/div[@id='text-2']/div/div/ul/li[2]/a/img","Footer","HTML","519","519"
"https://www.txsparks.com/","https://www.txsparks.com/wp-content/uploads/2024/09/sparks-instagram-img.svg","","","","","","Absolute","//body/div[@id='page-container']/div/footer/div[@class='container']/div/div[@class='footer-widget'][4]/div[@id='text-2']/div/div/ul/li[3]/a/img","Footer","HTML","976","976"
"https://www.txsparks.com/","https://www.txsparks.com/wp-content/uploads/2024/09/sparks-linkedin-img.svg","","","","","","Absolute","//body/div[@id='page-container']/div/footer/div[@class='container']/div/div[@class='footer-widget'][4]/div[@id='text-2']/div/div/ul/li[4]/a/img","Footer","HTML","497","497"
"https://www.txsparks.com/","https://www.txsparks.com/wp-content/uploads/2025/10/txsparks-whatsapp-1.png","","","16x16","","","Absolute","//body/div[@id='page-container']/div/footer/div[@class='container']/div/div[@class='footer-widget'][4]/div[@id='text-2']/div/div/ul/li[5]/a/img","Footer","HTML","1618","1618"
"https://www.txsparks.com/","https://www.txsparks.com/wp-content/uploads/2024/11/crafted-img.svg","","","","","","Absolute","//body/div[@id='page-container']/div/footer/div[@class='footer-copyright-main']/div/div/h3/img","Footer","HTML","2468","2468"
"https://www.txsparks.com/","https://www.txsparks.com/wp-content/uploads/2024/10/47-img.svg","Crafted with love by 47","","","","","Absolute","//body/div[@id='page-container']/div/footer/div[@class='footer-copyright-main']/div/div/h3/a/img","Footer","HTML","4194","4194"
"https://www.txsparks.com/about-us/","https://www.txsparks.com/wp-content/uploads/2024/09/site-logo.svg","Welcome to TX SPARKS","","209x45","","","Absolute","//body/div[@id='page-container']/header/div/div[@class='logo_container']/a/img","Header","HTML","9058","9058"
"https://www.txsparks.com/about-us/","https://superconstruct.io/wp-content/uploads/2025/08/txsparks-search.svg","Search Icon","","","","","Absolute","//body/div[@id='page-container']/header/div/div[3]/div[@class='header-search-box']/form/button/img","Header","HTML","526","526"
"https://www.txsparks.com/about-us/","https://www.txsparks.com/wp-content/uploads/2024/10/header-phone-icon-new.svg","Call TX Sparks at 469-598-2558","","","","","Absolute","//body/div[@id='page-container']/header/div/div[3]/div[@class='header-phone-number']/div/div/div[@class='header-phone-section-left']/a/img","Header","HTML","621","621"
"https://www.txsparks.com/about-us/","https://www.txsparks.com/wp-content/uploads/2024/10/facebook-menu.svg","Facebook","","","","","Absolute","//body/div[@id='page-container']/header/div/div[3]/div[@class='header-menu-sidebar']/div/div[@id='full-screen-menu']/div[2]/div[2]/div[@class='social-media-links']/a[1]/img","Header","HTML","449","449"
"https://www.txsparks.com/about-us/","https://www.txsparks.com/wp-content/uploads/2024/10/instagram-menu.svg","Instagram","","","","","Absolute","//body/div[@id='page-container']/header/div/div[3]/div[@class='header-menu-sidebar']/div/div[@id='full-screen-menu']/div[2]/div[2]/div[@class='social-media-links']/a[2]/img","Header","HTML","948","948"
"https://www.txsparks.com/about-us/","https://www.txsparks.com/wp-content/uploads/2024/10/youtube-menu.svg","YouTube","","","","","Absolute","//body/div[@id='page-container']/header/div/div[3]/div[@class='header-menu-sidebar']/div/div[@id='full-screen-menu']/div[2]/div[2]/div[@class='social-media-links']/a[3]/img","Header","HTML","549","549"
"https://www.txsparks.com/about-us/","https://www.txsparks.com/wp-content/uploads/2024/10/linkedin-menu.svg","LinkedIn","","","","","Absolute","//body/div[@id='page-container']/header/div/div[3]/div[@class='header-menu-sidebar']/div/div[@id='full-screen-menu']/div[2]/div[2]/div[@class='social-media-links']/a[4]/img","Header","HTML","591","591"
"https://www.txsparks.com/about-us/","https://www.txsparks.com/wp-content/uploads/2025/10/txsparks-whatsapp-1.png","WhatsApp","","","","","Absolute","//body/div[@id='page-container']/header/div/div[3]/div[@class='header-menu-sidebar']/div/div[@id='full-screen-menu']/div[2]/div[2]/div[@class='social-media-links']/a[5]/img","Header","HTML","1618","1618"
"https://www.txsparks.com/about-us/","https://www.txsparks.com/wp-content/uploads/2026/03/cover_image_servics-scaled.webp","","","","","","Absolute","//body/div[@id='page-container']/div/div/article/div/div/div/div[1]/div/div[2]/div/div/div/img","Content","HTML","",""
"https://www.txsparks.com/about-us/","https://www.txsparks.com/wp-content/uploads/2024/10/about-core-value-new-img.svg","","","","","","Absolute","//body/div[@id='page-container']/div/div/article/div/div/div/div[2]/div/div[1]/div/div/img","Content","HTML","",""
"https://www.txsparks.com/about-us/","https://www.txsparks.com/wp-content/uploads/2024/10/about-core-value-new-img.svg","","","","","","Absolute","//body/div[@id='page-container']/div/div/article/div/div/div/div[2]/div/div[1]/div/div/p[2]/img","Content","HTML","",""
"https://www.txsparks.com/about-us/","https://www.txsparks.com/wp-content/uploads/2024/11/ravi.jpg","","","400x360","","","Absolute","//body/div[@id='page-container']/div/div/article/div/div/div/div[4]/div/div/div/div/div/div/div[1]/div/div[@class='team-manager-free-items-thumbnail']/a/img","Content","HTML","",""
"https://www.txsparks.com/about-us/","https://www.txsparks.com/wp-content/uploads/2024/11/ravi.jpg","","","400x360","","","Absolute","//body/div[@id='page-container']/div/div/article/div/div/div/div[4]/div/div/div/div/div/div/div[1]/div/div[@id='team-popup-area-199009019']/div/div/div[@class='tsrow-col-md-4']/div/div[@class='left-box-thumbnail']/img","Content","HTML","",""
"https://www.txsparks.com/about-us/","https://www.txsparks.com/wp-content/uploads/2024/11/Mahanth.jpg","","","400x360","","","Absolute","//body/div[@id='page-container']/div/div/article/div/div/div/div[4]/div/div/div/div/div/div/div[2]/div/div[@class='team-manager-free-items-thumbnail']/a/img","Content","HTML","",""
"https://www.txsparks.com/about-us/","https://www.txsparks.com/wp-content/uploads/2024/11/Mahanth.jpg","","","400x360","","","Absolute","//body/div[@id='page-container']/div/div/article/div/div/div/div[4]/div/div/div/div/div/div/div[2]/div/div[@id='team-popup-area-894534673']/div/div/div[@class='tsrow-col-md-4']/div/div[@class='left-box-thumbnail']/img","Content","HTML","",""
"https://www.txsparks.com/about-us/","https://www.txsparks.com/wp-content/uploads/2024/10/accreditations-img-new.svg","","","","","","Absolute","//body/div[@id='page-container']/div/div/article/div/div/div/div[5]/div/div[2]/div/div/img","Content","HTML","",""
"https://www.txsparks.com/about-us/","https://www.txsparks.com/wp-content/uploads/2024/09/sparks-footer-logo.svg","TX Sparks Construction and Realty","","","","","Absolute","//body/div[@id='page-container']/div/footer/div[2]/div/div/a/img","Footer","HTML","9135","9135"
"https://www.txsparks.com/about-us/","https://www.txsparks.com/wp-content/uploads/2024/09/sparks-facebook-img.svg","","","","","","Absolute","//body/div[@id='page-container']/div/footer/div[@class='container']/div/div[@class='footer-widget'][4]/div[@id='text-2']/div/div/ul/li[1]/a/img","Footer","HTML","508","508"
"https://www.txsparks.com/about-us/","https://www.txsparks.com/wp-content/uploads/2024/09/sparks-youtube-img.svg","","","","","","Absolute","//body/div[@id='page-container']/div/footer/div[@class='container']/div/div[@class='footer-widget'][4]/div[@id='text-2']/div/div/ul/li[2]/a/img","Footer","HTML","519","519"
"https://www.txsparks.com/about-us/","https://www.txsparks.com/wp-content/uploads/2024/09/sparks-instagram-img.svg","","","","","","Absolute","//body/div[@id='page-container']/div/footer/div[@class='container']/div/div[@class='footer-widget'][4]/div[@id='text-2']/div/div/ul/li[3]/a/img","Footer","HTML","976","976"
"https://www.txsparks.com/about-us/","https://www.txsparks.com/wp-content/uploads/2024/09/sparks-linkedin-img.svg","","","","","","Absolute","//body/div[@id='page-container']/div/footer/div[@class='container']/div/div[@class='footer-widget'][4]/div[@id='text-2']/div/div/ul/li[4]/a/img","Footer","HTML","497","497"
"https://www.txsparks.com/about-us/","https://www.txsparks.com/wp-content/uploads/2025/10/txsparks-whatsapp-1.png","","","16x16","","","Absolute","//body/div[@id='page-container']/div/footer/div[@class='container']/div/div[@class='footer-widget'][4]/div[@id='text-2']/div/div/ul/li[5]/a/img","Footer","HTML","1618","1618"
"https://www.txsparks.com/about-us/","https://www.txsparks.com/wp-content/uploads/2024/11/crafted-img.svg","","","","","","Absolute","//body/div[@id='page-container']/div/footer/div[@class='footer-copyright-main']/div/div/h3/img","Footer","HTML","2468","2468"
